enemyGroupId,stageId,groupName,themeTag,groupRole,normalEnemyRef,supportEnemyRef,spawnBatchSize,spawnOriginRule,maxAliveNormal,maxAliveSupport,pressureIntent,notes
dc_late_01_boss_support,DC_LATE_01,首领伴生群,celestial_snake,boss_support,神庭灵蛇,神庭玄螭,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w01_open,DJ_EARLY_01,开场探压群,tribulation_corpse,opening,劫火尸王,劫雷尸将,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w02_stable,DJ_EARLY_01,稳定推进群,tribulation_corpse,stable,劫火尸王,劫雷尸将,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w03_mix,DJ_EARLY_01,第一混压群,tribulation_corpse,mix,劫火尸王,劫雷尸将,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w04_pre_elite,DJ_EARLY_01,一精英前压场群,tribulation_corpse,pre_elite_1,劫火尸王,劫雷尸将,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w06_after_elite,DJ_EARLY_01,一精英后回压群,tribulation_corpse,after_elite_1,劫火尸王,劫雷尸将,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w07_cross,DJ_EARLY_01,交错追压群,tribulation_corpse,cross,劫火尸王,劫雷尸将,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w08_range,DJ_EARLY_01,远近混压群,tribulation_corpse,range_mix,劫火尸王,劫雷尸将,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w09_pre_elite2,DJ_EARLY_01,二精英前压测群,tribulation_corpse,pre_elite_2,劫火尸王,劫雷尸将,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w11_rebuild,DJ_EARLY_01,重组敌潮群,tribulation_corpse,rebuild,劫火尸王,劫雷尸将,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w12_special,DJ_EARLY_01,特种混成群,tribulation_corpse,special,劫火尸王,劫雷尸将,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w13_dense,DJ_EARLY_01,高密围压群,tribulation_corpse,dense,劫火尸王,劫雷尸将,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w14_pre_elite3,DJ_EARLY_01,三精英前高压群,tribulation_corpse,pre_elite_3,劫火尸王,劫雷尸将,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w16_overdrive,DJ_EARLY_01,终局蓄压群,tribulation_corpse,overdrive,劫火尸王,劫雷尸将,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w17_surge,DJ_EARLY_01,终局推进群,tribulation_corpse,surge,劫火尸王,劫雷尸将,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w18_pin,DJ_EARLY_01,终局定点群,tribulation_corpse,pin,劫火尸王,劫雷尸将,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_w19_pre_boss,DJ_EARLY_01,首领前压顶群,tribulation_corpse,pre_boss,劫火尸王,劫雷尸将,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_early_01_boss_support,DJ_EARLY_01,首领伴生群,tribulation_corpse,boss_support,劫火尸王,劫雷尸将,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w01_open,DJ_MID_01,开场探压群,tribulation_corpse,opening,断界尸王,雷断尸侯,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w02_stable,DJ_MID_01,稳定推进群,tribulation_corpse,stable,断界尸王,雷断尸侯,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w03_mix,DJ_MID_01,第一混压群,tribulation_corpse,mix,断界尸王,雷断尸侯,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w04_pre_elite,DJ_MID_01,一精英前压场群,tribulation_corpse,pre_elite_1,断界尸王,雷断尸侯,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w06_after_elite,DJ_MID_01,一精英后回压群,tribulation_corpse,after_elite_1,断界尸王,雷断尸侯,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w07_cross,DJ_MID_01,交错追压群,tribulation_corpse,cross,断界尸王,雷断尸侯,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w08_range,DJ_MID_01,远近混压群,tribulation_corpse,range_mix,断界尸王,雷断尸侯,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w09_pre_elite2,DJ_MID_01,二精英前压测群,tribulation_corpse,pre_elite_2,断界尸王,雷断尸侯,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w11_rebuild,DJ_MID_01,重组敌潮群,tribulation_corpse,rebuild,断界尸王,雷断尸侯,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w12_special,DJ_MID_01,特种混成群,tribulation_corpse,special,断界尸王,雷断尸侯,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w13_dense,DJ_MID_01,高密围压群,tribulation_corpse,dense,断界尸王,雷断尸侯,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w14_pre_elite3,DJ_MID_01,三精英前高压群,tribulation_corpse,pre_elite_3,断界尸王,雷断尸侯,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w16_overdrive,DJ_MID_01,终局蓄压群,tribulation_corpse,overdrive,断界尸王,雷断尸侯,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w17_surge,DJ_MID_01,终局推进群,tribulation_corpse,surge,断界尸王,雷断尸侯,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w18_pin,DJ_MID_01,终局定点群,tribulation_corpse,pin,断界尸王,雷断尸侯,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_w19_pre_boss,DJ_MID_01,首领前压顶群,tribulation_corpse,pre_boss,断界尸王,雷断尸侯,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_mid_01_boss_support,DJ_MID_01,首领伴生群,tribulation_corpse,boss_support,断界尸王,雷断尸侯,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w01_open,DJ_LATE_01,开场探压群,tribulation_corpse,opening,祭台尸王,天罚尸将,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w02_stable,DJ_LATE_01,稳定推进群,tribulation_corpse,stable,祭台尸王,天罚尸将,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w03_mix,DJ_LATE_01,第一混压群,tribulation_corpse,mix,祭台尸王,天罚尸将,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w04_pre_elite,DJ_LATE_01,一精英前压场群,tribulation_corpse,pre_elite_1,祭台尸王,天罚尸将,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w06_after_elite,DJ_LATE_01,一精英后回压群,tribulation_corpse,after_elite_1,祭台尸王,天罚尸将,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w07_cross,DJ_LATE_01,交错追压群,tribulation_corpse,cross,祭台尸王,天罚尸将,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w08_range,DJ_LATE_01,远近混压群,tribulation_corpse,range_mix,祭台尸王,天罚尸将,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w09_pre_elite2,DJ_LATE_01,二精英前压测群,tribulation_corpse,pre_elite_2,祭台尸王,天罚尸将,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w11_rebuild,DJ_LATE_01,重组敌潮群,tribulation_corpse,rebuild,祭台尸王,天罚尸将,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w12_special,DJ_LATE_01,特种混成群,tribulation_corpse,special,祭台尸王,天罚尸将,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w13_dense,DJ_LATE_01,高密围压群,tribulation_corpse,dense,祭台尸王,天罚尸将,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w14_pre_elite3,DJ_LATE_01,三精英前高压群,tribulation_corpse,pre_elite_3,祭台尸王,天罚尸将,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w16_overdrive,DJ_LATE_01,终局蓄压群,tribulation_corpse,overdrive,祭台尸王,天罚尸将,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w17_surge,DJ_LATE_01,终局推进群,tribulation_corpse,surge,祭台尸王,天罚尸将,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w18_pin,DJ_LATE_01,终局定点群,tribulation_corpse,pin,祭台尸王,天罚尸将,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_w19_pre_boss,DJ_LATE_01,首领前压顶群,tribulation_corpse,pre_boss,祭台尸王,天罚尸将,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dj_late_01_boss_support,DJ_LATE_01,首领伴生群,tribulation_corpse,boss_support,祭台尸王,天罚尸将,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w01_open,ZX_EARLY_01,开场探压群,illusion_fox,opening,云庭幻狐,踏云狐将,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w02_stable,ZX_EARLY_01,稳定推进群,illusion_fox,stable,云庭幻狐,踏云狐将,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w03_mix,ZX_EARLY_01,第一混压群,illusion_fox,mix,云庭幻狐,踏云狐将,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w04_pre_elite,ZX_EARLY_01,一精英前压场群,illusion_fox,pre_elite_1,云庭幻狐,踏云狐将,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w06_after_elite,ZX_EARLY_01,一精英后回压群,illusion_fox,after_elite_1,云庭幻狐,踏云狐将,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w07_cross,ZX_EARLY_01,交错追压群,illusion_fox,cross,云庭幻狐,踏云狐将,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w08_range,ZX_EARLY_01,远近混压群,illusion_fox,range_mix,云庭幻狐,踏云狐将,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w09_pre_elite2,ZX_EARLY_01,二精英前压测群,illusion_fox,pre_elite_2,云庭幻狐,踏云狐将,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w11_rebuild,ZX_EARLY_01,重组敌潮群,illusion_fox,rebuild,云庭幻狐,踏云狐将,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w12_special,ZX_EARLY_01,特种混成群,illusion_fox,special,云庭幻狐,踏云狐将,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w13_dense,ZX_EARLY_01,高密围压群,illusion_fox,dense,云庭幻狐,踏云狐将,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w14_pre_elite3,ZX_EARLY_01,三精英前高压群,illusion_fox,pre_elite_3,云庭幻狐,踏云狐将,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w16_overdrive,ZX_EARLY_01,终局蓄压群,illusion_fox,overdrive,云庭幻狐,踏云狐将,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w17_surge,ZX_EARLY_01,终局推进群,illusion_fox,surge,云庭幻狐,踏云狐将,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w18_pin,ZX_EARLY_01,终局定点群,illusion_fox,pin,云庭幻狐,踏云狐将,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_w19_pre_boss,ZX_EARLY_01,首领前压顶群,illusion_fox,pre_boss,云庭幻狐,踏云狐将,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_early_01_boss_support,ZX_EARLY_01,首领伴生群,illusion_fox,boss_support,云庭幻狐,踏云狐将,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w01_open,ZX_MID_01,开场探压群,illusion_fox,opening,紫微幻狐,宫门狐侯,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w02_stable,ZX_MID_01,稳定推进群,illusion_fox,stable,紫微幻狐,宫门狐侯,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w03_mix,ZX_MID_01,第一混压群,illusion_fox,mix,紫微幻狐,宫门狐侯,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w04_pre_elite,ZX_MID_01,一精英前压场群,illusion_fox,pre_elite_1,紫微幻狐,宫门狐侯,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w06_after_elite,ZX_MID_01,一精英后回压群,illusion_fox,after_elite_1,紫微幻狐,宫门狐侯,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w07_cross,ZX_MID_01,交错追压群,illusion_fox,cross,紫微幻狐,宫门狐侯,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w08_range,ZX_MID_01,远近混压群,illusion_fox,range_mix,紫微幻狐,宫门狐侯,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w09_pre_elite2,ZX_MID_01,二精英前压测群,illusion_fox,pre_elite_2,紫微幻狐,宫门狐侯,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w11_rebuild,ZX_MID_01,重组敌潮群,illusion_fox,rebuild,紫微幻狐,宫门狐侯,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w12_special,ZX_MID_01,特种混成群,illusion_fox,special,紫微幻狐,宫门狐侯,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w13_dense,ZX_MID_01,高密围压群,illusion_fox,dense,紫微幻狐,宫门狐侯,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w14_pre_elite3,ZX_MID_01,三精英前高压群,illusion_fox,pre_elite_3,紫微幻狐,宫门狐侯,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w16_overdrive,ZX_MID_01,终局蓄压群,illusion_fox,overdrive,紫微幻狐,宫门狐侯,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w17_surge,ZX_MID_01,终局推进群,illusion_fox,surge,紫微幻狐,宫门狐侯,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w18_pin,ZX_MID_01,终局定点群,illusion_fox,pin,紫微幻狐,宫门狐侯,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_w19_pre_boss,ZX_MID_01,首领前压顶群,illusion_fox,pre_boss,紫微幻狐,宫门狐侯,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_mid_01_boss_support,ZX_MID_01,首领伴生群,illusion_fox,boss_support,紫微幻狐,宫门狐侯,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w01_open,ZX_LATE_01,开场探压群,illusion_fox,opening,太清幻狐,仙阙狐妃,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w02_stable,ZX_LATE_01,稳定推进群,illusion_fox,stable,太清幻狐,仙阙狐妃,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w03_mix,ZX_LATE_01,第一混压群,illusion_fox,mix,太清幻狐,仙阙狐妃,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w04_pre_elite,ZX_LATE_01,一精英前压场群,illusion_fox,pre_elite_1,太清幻狐,仙阙狐妃,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w06_after_elite,ZX_LATE_01,一精英后回压群,illusion_fox,after_elite_1,太清幻狐,仙阙狐妃,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w07_cross,ZX_LATE_01,交错追压群,illusion_fox,cross,太清幻狐,仙阙狐妃,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w08_range,ZX_LATE_01,远近混压群,illusion_fox,range_mix,太清幻狐,仙阙狐妃,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w09_pre_elite2,ZX_LATE_01,二精英前压测群,illusion_fox,pre_elite_2,太清幻狐,仙阙狐妃,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w11_rebuild,ZX_LATE_01,重组敌潮群,illusion_fox,rebuild,太清幻狐,仙阙狐妃,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w12_special,ZX_LATE_01,特种混成群,illusion_fox,special,太清幻狐,仙阙狐妃,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w13_dense,ZX_LATE_01,高密围压群,illusion_fox,dense,太清幻狐,仙阙狐妃,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w14_pre_elite3,ZX_LATE_01,三精英前高压群,illusion_fox,pre_elite_3,太清幻狐,仙阙狐妃,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w16_overdrive,ZX_LATE_01,终局蓄压群,illusion_fox,overdrive,太清幻狐,仙阙狐妃,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w17_surge,ZX_LATE_01,终局推进群,illusion_fox,surge,太清幻狐,仙阙狐妃,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
