enemyGroupId,stageId,groupName,themeTag,groupRole,normalEnemyRef,supportEnemyRef,spawnBatchSize,spawnOriginRule,maxAliveNormal,maxAliveSupport,pressureIntent,notes
zx_late_01_w18_pin,ZX_LATE_01,终局定点群,illusion_fox,pin,太清幻狐,仙阙狐妃,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_w19_pre_boss,ZX_LATE_01,首领前压顶群,illusion_fox,pre_boss,太清幻狐,仙阙狐妃,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
zx_late_01_boss_support,ZX_LATE_01,首领伴生群,illusion_fox,boss_support,太清幻狐,仙阙狐妃,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w01_open,JX_EARLY_01,开场探压群,solar_crow,opening,金乌残灵,曜羽乌将,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w02_stable,JX_EARLY_01,稳定推进群,solar_crow,stable,金乌残灵,曜羽乌将,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w03_mix,JX_EARLY_01,第一混压群,solar_crow,mix,金乌残灵,曜羽乌将,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w04_pre_elite,JX_EARLY_01,一精英前压场群,solar_crow,pre_elite_1,金乌残灵,曜羽乌将,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w06_after_elite,JX_EARLY_01,一精英后回压群,solar_crow,after_elite_1,金乌残灵,曜羽乌将,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w07_cross,JX_EARLY_01,交错追压群,solar_crow,cross,金乌残灵,曜羽乌将,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w08_range,JX_EARLY_01,远近混压群,solar_crow,range_mix,金乌残灵,曜羽乌将,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w09_pre_elite2,JX_EARLY_01,二精英前压测群,solar_crow,pre_elite_2,金乌残灵,曜羽乌将,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w11_rebuild,JX_EARLY_01,重组敌潮群,solar_crow,rebuild,金乌残灵,曜羽乌将,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w12_special,JX_EARLY_01,特种混成群,solar_crow,special,金乌残灵,曜羽乌将,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w13_dense,JX_EARLY_01,高密围压群,solar_crow,dense,金乌残灵,曜羽乌将,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w14_pre_elite3,JX_EARLY_01,三精英前高压群,solar_crow,pre_elite_3,金乌残灵,曜羽乌将,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w16_overdrive,JX_EARLY_01,终局蓄压群,solar_crow,overdrive,金乌残灵,曜羽乌将,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w17_surge,JX_EARLY_01,终局推进群,solar_crow,surge,金乌残灵,曜羽乌将,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w18_pin,JX_EARLY_01,终局定点群,solar_crow,pin,金乌残灵,曜羽乌将,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_w19_pre_boss,JX_EARLY_01,首领前压顶群,solar_crow,pre_boss,金乌残灵,曜羽乌将,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_early_01_boss_support,JX_EARLY_01,首领伴生群,solar_crow,boss_support,金乌残灵,曜羽乌将,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w01_open,JX_MID_01,开场探压群,solar_crow,opening,琉璃乌灵,天廊乌侯,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w02_stable,JX_MID_01,稳定推进群,solar_crow,stable,琉璃乌灵,天廊乌侯,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w03_mix,JX_MID_01,第一混压群,solar_crow,mix,琉璃乌灵,天廊乌侯,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w04_pre_elite,JX_MID_01,一精英前压场群,solar_crow,pre_elite_1,琉璃乌灵,天廊乌侯,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w06_after_elite,JX_MID_01,一精英后回压群,solar_crow,after_elite_1,琉璃乌灵,天廊乌侯,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w07_cross,JX_MID_01,交错追压群,solar_crow,cross,琉璃乌灵,天廊乌侯,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w08_range,JX_MID_01,远近混压群,solar_crow,range_mix,琉璃乌灵,天廊乌侯,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w09_pre_elite2,JX_MID_01,二精英前压测群,solar_crow,pre_elite_2,琉璃乌灵,天廊乌侯,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w11_rebuild,JX_MID_01,重组敌潮群,solar_crow,rebuild,琉璃乌灵,天廊乌侯,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w12_special,JX_MID_01,特种混成群,solar_crow,special,琉璃乌灵,天廊乌侯,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w13_dense,JX_MID_01,高密围压群,solar_crow,dense,琉璃乌灵,天廊乌侯,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w14_pre_elite3,JX_MID_01,三精英前高压群,solar_crow,pre_elite_3,琉璃乌灵,天廊乌侯,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w16_overdrive,JX_MID_01,终局蓄压群,solar_crow,overdrive,琉璃乌灵,天廊乌侯,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w17_surge,JX_MID_01,终局推进群,solar_crow,surge,琉璃乌灵,天廊乌侯,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w18_pin,JX_MID_01,终局定点群,solar_crow,pin,琉璃乌灵,天廊乌侯,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_w19_pre_boss,JX_MID_01,首领前压顶群,solar_crow,pre_boss,琉璃乌灵,天廊乌侯,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_mid_01_boss_support,JX_MID_01,首领伴生群,solar_crow,boss_support,琉璃乌灵,天廊乌侯,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w01_open,JX_LATE_01,开场探压群,solar_crow,opening,金轮乌灵,金轮乌帅,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w02_stable,JX_LATE_01,稳定推进群,solar_crow,stable,金轮乌灵,金轮乌帅,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w03_mix,JX_LATE_01,第一混压群,solar_crow,mix,金轮乌灵,金轮乌帅,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w04_pre_elite,JX_LATE_01,一精英前压场群,solar_crow,pre_elite_1,金轮乌灵,金轮乌帅,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w06_after_elite,JX_LATE_01,一精英后回压群,solar_crow,after_elite_1,金轮乌灵,金轮乌帅,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w07_cross,JX_LATE_01,交错追压群,solar_crow,cross,金轮乌灵,金轮乌帅,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w08_range,JX_LATE_01,远近混压群,solar_crow,range_mix,金轮乌灵,金轮乌帅,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w09_pre_elite2,JX_LATE_01,二精英前压测群,solar_crow,pre_elite_2,金轮乌灵,金轮乌帅,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w11_rebuild,JX_LATE_01,重组敌潮群,solar_crow,rebuild,金轮乌灵,金轮乌帅,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w12_special,JX_LATE_01,特种混成群,solar_crow,special,金轮乌灵,金轮乌帅,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w13_dense,JX_LATE_01,高密围压群,solar_crow,dense,金轮乌灵,金轮乌帅,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w14_pre_elite3,JX_LATE_01,三精英前高压群,solar_crow,pre_elite_3,金轮乌灵,金轮乌帅,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w16_overdrive,JX_LATE_01,终局蓄压群,solar_crow,overdrive,金轮乌灵,金轮乌帅,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w17_surge,JX_LATE_01,终局推进群,solar_crow,surge,金轮乌灵,金轮乌帅,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w18_pin,JX_LATE_01,终局定点群,solar_crow,pin,金轮乌灵,金轮乌帅,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_w19_pre_boss,JX_LATE_01,首领前压顶群,solar_crow,pre_boss,金轮乌灵,金轮乌帅,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
jx_late_01_boss_support,JX_LATE_01,首领伴生群,solar_crow,boss_support,金轮乌灵,金轮乌帅,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w01_open,TY_EARLY_01,开场探压群,lotus_array,opening,太乙莲魄,青莲魄将,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w02_stable,TY_EARLY_01,稳定推进群,lotus_array,stable,太乙莲魄,青莲魄将,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w03_mix,TY_EARLY_01,第一混压群,lotus_array,mix,太乙莲魄,青莲魄将,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w04_pre_elite,TY_EARLY_01,一精英前压场群,lotus_array,pre_elite_1,太乙莲魄,青莲魄将,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w06_after_elite,TY_EARLY_01,一精英后回压群,lotus_array,after_elite_1,太乙莲魄,青莲魄将,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w07_cross,TY_EARLY_01,交错追压群,lotus_array,cross,太乙莲魄,青莲魄将,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w08_range,TY_EARLY_01,远近混压群,lotus_array,range_mix,太乙莲魄,青莲魄将,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w09_pre_elite2,TY_EARLY_01,二精英前压测群,lotus_array,pre_elite_2,太乙莲魄,青莲魄将,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w11_rebuild,TY_EARLY_01,重组敌潮群,lotus_array,rebuild,太乙莲魄,青莲魄将,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w12_special,TY_EARLY_01,特种混成群,lotus_array,special,太乙莲魄,青莲魄将,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w13_dense,TY_EARLY_01,高密围压群,lotus_array,dense,太乙莲魄,青莲魄将,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w14_pre_elite3,TY_EARLY_01,三精英前高压群,lotus_array,pre_elite_3,太乙莲魄,青莲魄将,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w16_overdrive,TY_EARLY_01,终局蓄压群,lotus_array,overdrive,太乙莲魄,青莲魄将,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w17_surge,TY_EARLY_01,终局推进群,lotus_array,surge,太乙莲魄,青莲魄将,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w18_pin,TY_EARLY_01,终局定点群,lotus_array,pin,太乙莲魄,青莲魄将,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_w19_pre_boss,TY_EARLY_01,首领前压顶群,lotus_array,pre_boss,太乙莲魄,青莲魄将,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_early_01_boss_support,TY_EARLY_01,首领伴生群,lotus_array,boss_support,太乙莲魄,青莲魄将,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w01_open,TY_MID_01,开场探压群,lotus_array,opening,万象莲魄,万象莲侯,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w02_stable,TY_MID_01,稳定推进群,lotus_array,stable,万象莲魄,万象莲侯,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w03_mix,TY_MID_01,第一混压群,lotus_array,mix,万象莲魄,万象莲侯,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w04_pre_elite,TY_MID_01,一精英前压场群,lotus_array,pre_elite_1,万象莲魄,万象莲侯,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w06_after_elite,TY_MID_01,一精英后回压群,lotus_array,after_elite_1,万象莲魄,万象莲侯,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w07_cross,TY_MID_01,交错追压群,lotus_array,cross,万象莲魄,万象莲侯,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w08_range,TY_MID_01,远近混压群,lotus_array,range_mix,万象莲魄,万象莲侯,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w09_pre_elite2,TY_MID_01,二精英前压测群,lotus_array,pre_elite_2,万象莲魄,万象莲侯,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w11_rebuild,TY_MID_01,重组敌潮群,lotus_array,rebuild,万象莲魄,万象莲侯,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w12_special,TY_MID_01,特种混成群,lotus_array,special,万象莲魄,万象莲侯,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w13_dense,TY_MID_01,高密围压群,lotus_array,dense,万象莲魄,万象莲侯,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w14_pre_elite3,TY_MID_01,三精英前高压群,lotus_array,pre_elite_3,万象莲魄,万象莲侯,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w16_overdrive,TY_MID_01,终局蓄压群,lotus_array,overdrive,万象莲魄,万象莲侯,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w17_surge,TY_MID_01,终局推进群,lotus_array,surge,万象莲魄,万象莲侯,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w18_pin,TY_MID_01,终局定点群,lotus_array,pin,万象莲魄,万象莲侯,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_w19_pre_boss,TY_MID_01,首领前压顶群,lotus_array,pre_boss,万象莲魄,万象莲侯,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_mid_01_boss_support,TY_MID_01,首领伴生群,lotus_array,boss_support,万象莲魄,万象莲侯,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w01_open,TY_LATE_01,开场探压群,lotus_array,opening,玄天莲魄,玄阵莲尊,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w02_stable,TY_LATE_01,稳定推进群,lotus_array,stable,玄天莲魄,玄阵莲尊,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w03_mix,TY_LATE_01,第一混压群,lotus_array,mix,玄天莲魄,玄阵莲尊,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w04_pre_elite,TY_LATE_01,一精英前压场群,lotus_array,pre_elite_1,玄天莲魄,玄阵莲尊,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w06_after_elite,TY_LATE_01,一精英后回压群,lotus_array,after_elite_1,玄天莲魄,玄阵莲尊,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w07_cross,TY_LATE_01,交错追压群,lotus_array,cross,玄天莲魄,玄阵莲尊,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w08_range,TY_LATE_01,远近混压群,lotus_array,range_mix,玄天莲魄,玄阵莲尊,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w09_pre_elite2,TY_LATE_01,二精英前压测群,lotus_array,pre_elite_2,玄天莲魄,玄阵莲尊,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w11_rebuild,TY_LATE_01,重组敌潮群,lotus_array,rebuild,玄天莲魄,玄阵莲尊,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w12_special,TY_LATE_01,特种混成群,lotus_array,special,玄天莲魄,玄阵莲尊,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w13_dense,TY_LATE_01,高密围压群,lotus_array,dense,玄天莲魄,玄阵莲尊,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w14_pre_elite3,TY_LATE_01,三精英前高压群,lotus_array,pre_elite_3,玄天莲魄,玄阵莲尊,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w16_overdrive,TY_LATE_01,终局蓄压群,lotus_array,overdrive,玄天莲魄,玄阵莲尊,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w17_surge,TY_LATE_01,终局推进群,lotus_array,surge,玄天莲魄,玄阵莲尊,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w18_pin,TY_LATE_01,终局定点群,lotus_array,pin,玄天莲魄,玄阵莲尊,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
ty_late_01_w19_pre_boss,TY_LATE_01,首领前压顶群,lotus_array,pre_boss,玄天莲魄,玄阵莲尊,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
