enemyGroupId,stageId,groupName,themeTag,groupRole,normalEnemyRef,supportEnemyRef,spawnBatchSize,spawnOriginRule,maxAliveNormal,maxAliveSupport,pressureIntent,notes
ty_late_01_boss_support,TY_LATE_01,首领伴生群,lotus_array,boss_support,玄天莲魄,玄阵莲尊,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w01_open,DL_EARLY_01,开场探压群,astral_whale,opening,星海古鲸,裂海鲸将,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w02_stable,DL_EARLY_01,稳定推进群,astral_whale,stable,星海古鲸,裂海鲸将,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w03_mix,DL_EARLY_01,第一混压群,astral_whale,mix,星海古鲸,裂海鲸将,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w04_pre_elite,DL_EARLY_01,一精英前压场群,astral_whale,pre_elite_1,星海古鲸,裂海鲸将,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w06_after_elite,DL_EARLY_01,一精英后回压群,astral_whale,after_elite_1,星海古鲸,裂海鲸将,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w07_cross,DL_EARLY_01,交错追压群,astral_whale,cross,星海古鲸,裂海鲸将,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w08_range,DL_EARLY_01,远近混压群,astral_whale,range_mix,星海古鲸,裂海鲸将,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w09_pre_elite2,DL_EARLY_01,二精英前压测群,astral_whale,pre_elite_2,星海古鲸,裂海鲸将,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w11_rebuild,DL_EARLY_01,重组敌潮群,astral_whale,rebuild,星海古鲸,裂海鲸将,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w12_special,DL_EARLY_01,特种混成群,astral_whale,special,星海古鲸,裂海鲸将,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w13_dense,DL_EARLY_01,高密围压群,astral_whale,dense,星海古鲸,裂海鲸将,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w14_pre_elite3,DL_EARLY_01,三精英前高压群,astral_whale,pre_elite_3,星海古鲸,裂海鲸将,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w16_overdrive,DL_EARLY_01,终局蓄压群,astral_whale,overdrive,星海古鲸,裂海鲸将,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w17_surge,DL_EARLY_01,终局推进群,astral_whale,surge,星海古鲸,裂海鲸将,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w18_pin,DL_EARLY_01,终局定点群,astral_whale,pin,星海古鲸,裂海鲸将,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_w19_pre_boss,DL_EARLY_01,首领前压顶群,astral_whale,pre_boss,星海古鲸,裂海鲸将,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_early_01_boss_support,DL_EARLY_01,首领伴生群,astral_whale,boss_support,星海古鲸,裂海鲸将,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w01_open,DL_MID_01,开场探压群,astral_whale,opening,寂灭古鲸,长阶鲸侯,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w02_stable,DL_MID_01,稳定推进群,astral_whale,stable,寂灭古鲸,长阶鲸侯,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w03_mix,DL_MID_01,第一混压群,astral_whale,mix,寂灭古鲸,长阶鲸侯,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w04_pre_elite,DL_MID_01,一精英前压场群,astral_whale,pre_elite_1,寂灭古鲸,长阶鲸侯,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w06_after_elite,DL_MID_01,一精英后回压群,astral_whale,after_elite_1,寂灭古鲸,长阶鲸侯,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w07_cross,DL_MID_01,交错追压群,astral_whale,cross,寂灭古鲸,长阶鲸侯,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w08_range,DL_MID_01,远近混压群,astral_whale,range_mix,寂灭古鲸,长阶鲸侯,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w09_pre_elite2,DL_MID_01,二精英前压测群,astral_whale,pre_elite_2,寂灭古鲸,长阶鲸侯,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w11_rebuild,DL_MID_01,重组敌潮群,astral_whale,rebuild,寂灭古鲸,长阶鲸侯,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w12_special,DL_MID_01,特种混成群,astral_whale,special,寂灭古鲸,长阶鲸侯,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w13_dense,DL_MID_01,高密围压群,astral_whale,dense,寂灭古鲸,长阶鲸侯,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w14_pre_elite3,DL_MID_01,三精英前高压群,astral_whale,pre_elite_3,寂灭古鲸,长阶鲸侯,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w16_overdrive,DL_MID_01,终局蓄压群,astral_whale,overdrive,寂灭古鲸,长阶鲸侯,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w17_surge,DL_MID_01,终局推进群,astral_whale,surge,寂灭古鲸,长阶鲸侯,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w18_pin,DL_MID_01,终局定点群,astral_whale,pin,寂灭古鲸,长阶鲸侯,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_w19_pre_boss,DL_MID_01,首领前压顶群,astral_whale,pre_boss,寂灭古鲸,长阶鲸侯,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_mid_01_boss_support,DL_MID_01,首领伴生群,astral_whale,boss_support,寂灭古鲸,长阶鲸侯,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w01_open,DL_LATE_01,开场探压群,astral_whale,opening,道场古鲸,无尽鲸君,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w02_stable,DL_LATE_01,稳定推进群,astral_whale,stable,道场古鲸,无尽鲸君,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w03_mix,DL_LATE_01,第一混压群,astral_whale,mix,道场古鲸,无尽鲸君,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w04_pre_elite,DL_LATE_01,一精英前压场群,astral_whale,pre_elite_1,道场古鲸,无尽鲸君,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w06_after_elite,DL_LATE_01,一精英后回压群,astral_whale,after_elite_1,道场古鲸,无尽鲸君,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w07_cross,DL_LATE_01,交错追压群,astral_whale,cross,道场古鲸,无尽鲸君,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w08_range,DL_LATE_01,远近混压群,astral_whale,range_mix,道场古鲸,无尽鲸君,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w09_pre_elite2,DL_LATE_01,二精英前压测群,astral_whale,pre_elite_2,道场古鲸,无尽鲸君,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w11_rebuild,DL_LATE_01,重组敌潮群,astral_whale,rebuild,道场古鲸,无尽鲸君,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w12_special,DL_LATE_01,特种混成群,astral_whale,special,道场古鲸,无尽鲸君,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w13_dense,DL_LATE_01,高密围压群,astral_whale,dense,道场古鲸,无尽鲸君,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w14_pre_elite3,DL_LATE_01,三精英前高压群,astral_whale,pre_elite_3,道场古鲸,无尽鲸君,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w16_overdrive,DL_LATE_01,终局蓄压群,astral_whale,overdrive,道场古鲸,无尽鲸君,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w17_surge,DL_LATE_01,终局推进群,astral_whale,surge,道场古鲸,无尽鲸君,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w18_pin,DL_LATE_01,终局定点群,astral_whale,pin,道场古鲸,无尽鲸君,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_w19_pre_boss,DL_LATE_01,首领前压顶群,astral_whale,pre_boss,道场古鲸,无尽鲸君,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dl_late_01_boss_support,DL_LATE_01,首领伴生群,astral_whale,boss_support,道场古鲸,无尽鲸君,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w01_open,DZ_EARLY_01,开场探压群,myriad_dragon,opening,混元古龙,混元龙将,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w02_stable,DZ_EARLY_01,稳定推进群,myriad_dragon,stable,混元古龙,混元龙将,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w03_mix,DZ_EARLY_01,第一混压群,myriad_dragon,mix,混元古龙,混元龙将,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w04_pre_elite,DZ_EARLY_01,一精英前压场群,myriad_dragon,pre_elite_1,混元古龙,混元龙将,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w06_after_elite,DZ_EARLY_01,一精英后回压群,myriad_dragon,after_elite_1,混元古龙,混元龙将,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w07_cross,DZ_EARLY_01,交错追压群,myriad_dragon,cross,混元古龙,混元龙将,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w08_range,DZ_EARLY_01,远近混压群,myriad_dragon,range_mix,混元古龙,混元龙将,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w09_pre_elite2,DZ_EARLY_01,二精英前压测群,myriad_dragon,pre_elite_2,混元古龙,混元龙将,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w11_rebuild,DZ_EARLY_01,重组敌潮群,myriad_dragon,rebuild,混元古龙,混元龙将,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w12_special,DZ_EARLY_01,特种混成群,myriad_dragon,special,混元古龙,混元龙将,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w13_dense,DZ_EARLY_01,高密围压群,myriad_dragon,dense,混元古龙,混元龙将,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w14_pre_elite3,DZ_EARLY_01,三精英前高压群,myriad_dragon,pre_elite_3,混元古龙,混元龙将,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w16_overdrive,DZ_EARLY_01,终局蓄压群,myriad_dragon,overdrive,混元古龙,混元龙将,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w17_surge,DZ_EARLY_01,终局推进群,myriad_dragon,surge,混元古龙,混元龙将,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w18_pin,DZ_EARLY_01,终局定点群,myriad_dragon,pin,混元古龙,混元龙将,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_w19_pre_boss,DZ_EARLY_01,首领前压顶群,myriad_dragon,pre_boss,混元古龙,混元龙将,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_early_01_boss_support,DZ_EARLY_01,首领伴生群,myriad_dragon,boss_support,混元古龙,混元龙将,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w01_open,DZ_MID_01,开场探压群,myriad_dragon,opening,大道古龙,大道龙侯,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w02_stable,DZ_MID_01,稳定推进群,myriad_dragon,stable,大道古龙,大道龙侯,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w03_mix,DZ_MID_01,第一混压群,myriad_dragon,mix,大道古龙,大道龙侯,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w04_pre_elite,DZ_MID_01,一精英前压场群,myriad_dragon,pre_elite_1,大道古龙,大道龙侯,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w06_after_elite,DZ_MID_01,一精英后回压群,myriad_dragon,after_elite_1,大道古龙,大道龙侯,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w07_cross,DZ_MID_01,交错追压群,myriad_dragon,cross,大道古龙,大道龙侯,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w08_range,DZ_MID_01,远近混压群,myriad_dragon,range_mix,大道古龙,大道龙侯,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w09_pre_elite2,DZ_MID_01,二精英前压测群,myriad_dragon,pre_elite_2,大道古龙,大道龙侯,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w11_rebuild,DZ_MID_01,重组敌潮群,myriad_dragon,rebuild,大道古龙,大道龙侯,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w12_special,DZ_MID_01,特种混成群,myriad_dragon,special,大道古龙,大道龙侯,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w13_dense,DZ_MID_01,高密围压群,myriad_dragon,dense,大道古龙,大道龙侯,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w14_pre_elite3,DZ_MID_01,三精英前高压群,myriad_dragon,pre_elite_3,大道古龙,大道龙侯,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w16_overdrive,DZ_MID_01,终局蓄压群,myriad_dragon,overdrive,大道古龙,大道龙侯,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w17_surge,DZ_MID_01,终局推进群,myriad_dragon,surge,大道古龙,大道龙侯,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w18_pin,DZ_MID_01,终局定点群,myriad_dragon,pin,大道古龙,大道龙侯,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_w19_pre_boss,DZ_MID_01,首领前压顶群,myriad_dragon,pre_boss,大道古龙,大道龙侯,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_mid_01_boss_support,DZ_MID_01,首领伴生群,myriad_dragon,boss_support,大道古龙,大道龙侯,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w01_open,DZ_LATE_01,开场探压群,myriad_dragon,opening,万道古龙,万道龙君,3,edge_ring,14,0,建立第一波压迫，帮助玩家尽快拿到前几级经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w02_stable,DZ_LATE_01,稳定推进群,myriad_dragon,stable,万道古龙,万道龙君,3,edge_ring,16,0,保持基础压迫，鼓励玩家继续走位拾取经验。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w03_mix,DZ_LATE_01,第一混压群,myriad_dragon,mix,万道古龙,万道龙君,4,cross_stream,18,2,开始引入侧向夹击与小型特种怪。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w04_pre_elite,DZ_LATE_01,一精英前压场群,myriad_dragon,pre_elite_1,万道古龙,万道龙君,4,front_pressure,18,3,为第5波精英拉满心理预期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w06_after_elite,DZ_LATE_01,一精英后回压群,myriad_dragon,after_elite_1,万道古龙,万道龙君,4,side_compress,20,2,让第一次 build 选择开始发力。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w07_cross,DZ_LATE_01,交错追压群,myriad_dragon,cross,万道古龙,万道龙君,5,cross_stream,22,3,同时考验清怪和走位。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w08_range,DZ_LATE_01,远近混压群,myriad_dragon,range_mix,万道古龙,万道龙君,5,backline_mix,22,4,把远程和突进压力叠加到一起。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w09_pre_elite2,DZ_LATE_01,二精英前压测群,myriad_dragon,pre_elite_2,万道古龙,万道龙君,5,front_pressure,24,4,为第10波精英做最终压测。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w11_rebuild,DZ_LATE_01,重组敌潮群,myriad_dragon,rebuild,万道古龙,万道龙君,5,edge_ring,24,3,第10波精英后重建敌潮节奏，准备第三精英前的成型期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w12_special,DZ_LATE_01,特种混成群,myriad_dragon,special,万道古龙,万道龙君,5,cross_stream,26,5,明显提高特种怪占比。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w13_dense,DZ_LATE_01,高密围压群,myriad_dragon,dense,万道古龙,万道龙君,6,side_compress,28,5,密度持续抬升，逼迫 build 真正成型。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w14_pre_elite3,DZ_LATE_01,三精英前高压群,myriad_dragon,pre_elite_3,万道古龙,万道龙君,6,front_pressure,28,6,把 build 推到第三精英检验点。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w16_overdrive,DZ_LATE_01,终局蓄压群,myriad_dragon,overdrive,万道古龙,万道龙君,6,cross_stream,30,6,第15波后进入终局高压期。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w17_surge,DZ_LATE_01,终局推进群,myriad_dragon,surge,万道古龙,万道龙君,6,side_compress,32,7,持续增压，不给空窗。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w18_pin,DZ_LATE_01,终局定点群,myriad_dragon,pin,万道古龙,万道龙君,6,front_pressure,32,8,强化定点打击与封锁感。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_w19_pre_boss,DZ_LATE_01,首领前压顶群,myriad_dragon,pre_boss,万道古龙,万道龙君,6,boss_guard,34,8,首领前最后压力顶峰。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
dz_late_01_boss_support,DZ_LATE_01,首领伴生群,myriad_dragon,boss_support,万道古龙,万道龙君,3,boss_guard,10,6,第20波首领伴生压力，不喧宾夺主。,当前20波轻肉鸽敌群真源，不允许运行时公式拼群。
